CLUST,NAME,STATE,TIER,LATITUDE,LONGITUDE,ELEVATION,EVENT50
9.4.1.0191,ULYSSES 3.8 ENE,KS,1,37.59865,-101.29095,941.25,0.6
9.4.1.0194,GOODLAND,KS,1,39.36055,-101.6998,1117.4,0.7
9.4.1.0195,COLBY 0.6 NNW,KS,1,39.3957333333333,-101.0566,963.766666666667,0.6
9.4.1.0204,FORT LARAMIE 0.2 NW,WY,1,42.2121333333333,-104.530666666667,1293.46666666667,0.9
9.4.1.0216,CHEYENNE,WY,1,41.1497,-104.801775,1862.575,0.9
9.4.1.0222,AKRON 4 E,CO,1,40.155,-103.1417,1384.4,0.6
9.4.1.0228,BONNY DAM 2NE,CO,1,39.6567,-102.1192,1132.9,0.6
9.4.1.0231,BRIGGSDALE,CO,1,40.6344,-104.3286,1481.9,0.4
9.4.1.0232,BRIGHTON 3 SE,CO,1,39.943600000000004,-104.8361,1528.9,0.7
9.4.1.0233,BURLINGTON,CO,1,39.3061,-102.2608,1268.6,0.7
9.4.1.0234,BYERS 5 ENE,CO,1,39.7406,-104.1275,1554.8,0.8
9.4.1.0235,CAMPO 7 S,CO,1,37.0103,-102.5536,1251.2,0.6
9.4.1.0236,CHERRY CREEK DAM,CO,1,39.6261,-104.8319,1721.2,0.9
9.4.1.0245,FLAGLER 1S,CO,1,39.2814,-103.062,1499.9,0.7
9.4.1.0246,FLEMING,CO,1,40.6844,-102.8397,1292.4,0.7
9.4.1.0248,FT LUPTON 2 SE,CO,1,40.0667,-104.7833,1531,0.7
9.4.1.0249,FT MORGAN,CO,1,40.2569,-103.87,1333.8,0.6
9.4.1.0250,GENOA,CO,1,39.2775,-103.4958,1709.3,0.6
9.4.1.0251,GREELEY UNC,CO,1,40.4022,-104.6992,1437.1,0.7
9.4.1.0254,HOLLY,CO,1,38.0517,-102.1317,1036.6,0.7
9.4.1.0255,HOLYOKE,CO,1,40.5453,-102.3411,1152.1,0.5
9.4.1.0256,HUGO 1 NW,CO,1,39.1439,-103.4897,1531.6,0.5
9.4.1.0257,IDALIA,CO,1,39.7033,-102.2939,1208.5,0.6
9.4.1.0258,JOES,CO,1,39.6553,-102.6805,1303,0.6
9.4.1.0259,JULESBURG,CO,1,40.9878,-102.2653,1059.8,0.7
9.4.1.0260,KAUFFMAN 4 SSE,CO,1,40.85,-103.9,1600.2,0.5
9.4.1.0261,KIT CARSON,CO,1,38.7658,-102.8031,1311.2,0.5
9.4.1.0263,LEROY 5 WSW,CO,1,40.5147,-102.9906,1361.5,0.6
9.4.1.0264,LINDON 5 WNW,CO,1,39.7556,-103.4986,1478.6,0.5
9.4.1.0266,NEW RAYMER,CO,1,40.6089,-103.8461,1457.9,0.5
9.4.1.0267,NEW RAYMER 21 N,CO,1,40.9319,-103.8678,1578.9,0.6
9.4.1.0268,OTIS 11 NE,CO,1,40.2667,-102.8333,1274.1,0.5
9.4.1.0270,RALSTON RSVR,CO,1,39.8297,-105.2353,1798.3,1.4
9.4.1.0273,SEDGWICK 5 S,CO,1,40.8658,-102.5161,1218,0.8
9.4.1.0279,SPRINGFIELD 7 WSW,CO,1,37.3694,-102.7428,1408.8,0.6
9.4.1.0281,STONINGTON,CO,1,37.2931,-102.1864,1158.8,0.5
9.4.1.0286,VONA,CO,1,39.3,-102.7333,1373.1,0.6
9.4.1.0287,WALSH 1 W,CO,1,37.3822,-102.2986,1212.5,0.6
9.4.1.0291,WRAY,CO,1,40.0819,-102.2069,1083,0.6
9.4.1.0292,YUMA,CO,1,40.1236,-102.7217,1260,0.6
9.4.1.0294,BIG BOW 2 S,KS,1,37.5333,-101.5667,966.65,0.5
9.4.1.0295,BIRD CITY 10S,KS,1,39.6194,-101.5442,1036.3,0.5
9.4.1.0297,BREWSTER 4W,KS,1,39.3672,-101.4461,1048.5,0.6
9.4.1.0298,CIMARRON,KS,1,37.8133,-100.3456,823.9,0.5
9.4.1.0300,ELKHART,KS,1,37.0058,-101.8867,1097,0.6
9.4.1.0302,GARDEN CITY EXP STN,KS,1,37.9931,-100.8122,880.9,0.5
9.4.1.0304,HEALY,KS,1,38.6003,-100.6197,868.7,0.6
9.4.1.0305,HUGOTON,KS,1,37.1639,-101.34,947.9,0.6
9.4.1.0306,IMPERIAL,KS,1,38.2833,-100.65,857.1,0.6
9.4.1.0308,LAKIN,KS,1,37.9411,-101.2492,913.8,0.6
9.4.1.0309,LEOTI,KS,1,38.49,-101.3669,1008.6,0.7
9.4.1.0312,LIBERAL,KS,1,37.0308,-100.9069,863.8,0.6
9.4.1.0313,MC DONALD,KS,1,39.7844,-101.3686,1025.3,0.8
9.4.1.0314,MINGO 6E,KS,1,39.2767,-100.8397,920.8,0.6
9.4.1.0316,OAKLEY 4W,KS,1,39.1131,-100.9447,945.5,0.6
9.4.1.0317,PLAINS,KS,1,37.2667,-100.6,841.9,0.6
9.4.1.0318,REXFORD 1SW,KS,1,39.4572,-100.7572,905.9,0.5
9.4.1.0319,RICHFIELD,KS,1,37.2633,-101.7886,1038.8,0.5
9.4.1.0320,RICHFIELD 10 WSW,KS,1,37.2294,-101.9511,1079.3,0.5
9.4.1.0322,SAINT FRANCIS,KS,1,39.7675,-101.8067,1016.8,0.6
9.4.1.0323,ST FRANCIS 8NW,KS,1,39.8306,-101.9189,1104,0.5
9.4.1.0324,SCOTT CITY,KS,1,38.4747,-100.9175,906.5,0.7
9.4.1.0325,SHARON SPRINGS,KS,1,38.8961,-101.7514,1051.6,0.7
9.4.1.0326,SUBLETTE 7WSW,KS,1,37.4414,-100.9792,898.9,0.5
9.4.1.0327,SYRACUSE 1NE,KS,1,37.9928,-101.7417,1008.3,0.6
9.4.1.0328,TRIBUNE 1W,KS,1,38.4661,-101.7731,1107.6,0.6
9.4.1.0330,WALLACE,KS,1,38.9111,-101.5853,1009.2,0.7
9.4.1.0331,WINONA,KS,1,39.0589,-101.2439,1012.9,0.6
9.4.1.0332,AGATE 3 E,NE,1,42.4244,-103.7347,1423.4,0.6
9.4.1.0333,ALLIANCE 1WNW,NE,1,42.1103,-102.8967,1217.4,0.7
9.4.1.0334,BENKELMAN,NE,1,40.05,-101.5325,909.5,0.6
9.4.1.0335,BIG SPRINGS,NE,1,41.0469,-102.1467,1121.1,0.5
9.4.1.0336,BOX BUTTE EXP STN,NE,1,42.1333,-102.95,1225.6,0.7
9.4.1.0337,BRIDGEPORT,NE,1,41.6681,-103.1039,1117.4,0.8
9.4.1.0344,DALTON,NE,1,41.4086,-102.9661,1303.9,0.9
9.4.1.0345,ENDERS LAKE,NE,1,40.4181,-101.5147,938.2,0.6
9.4.1.0346,FT ROBINSON,NE,1,42.6656,-103.4617,1161.9,0.8
9.4.1.0347,GORDON 6N,NE,1,42.8947,-102.2036,1146,0.7
9.4.1.0348,HAIGLER,NE,1,40.0136,-101.9408,998.2,0.7
9.4.1.0349,HARRISBURG 12WNW,NE,1,41.6331,-103.9542,1386.8,0.7
9.4.1.0350,HARRISON,NE,1,42.6858,-103.8842,1478.3,1.1
9.4.1.0352,HAY SPRINGS,NE,1,42.6828,-102.6928,1175,0.7
9.4.1.0353,HAY SPRINGS 12 S,NE,1,42.5119,-102.6944,1159.8,0.7
9.4.1.0354,HEMINGFORD,NE,1,42.3208,-103.0733,1301.5,0.6
9.4.1.0356,IMPERIAL,NE,1,40.5111,-101.6364,999.45,0.6
9.4.1.0357,KIMBALL 2NE,NE,1,41.2453,-103.6344,1435,0.5
9.4.1.0358,KINGSLEY DAM,NE,1,41.2097,-101.6706,1011.3,0.7
9.4.1.0359,LAMAR 3 SSE,NE,1,40.5303,-101.9694,1079,0.5
9.4.1.0362,LODGEPOLE,NE,1,41.151,-102.63805,1174.7,0.8
9.4.1.0364,LYMAN,NE,1,41.9169,-104.0358,1234.4,0.6
9.4.1.0365,MADRID,NE,1,40.8508,-101.5428,975.4,0.7
9.4.1.0368,MITCHELL 5E,NE,1,41.9481,-103.7008,1243.6,0.5
9.4.1.0369,OSHKOSH,NE,1,41.4014,-102.3464,1033.3,0.6
9.4.1.0370,OSHKOSH 8 SW,NE,1,41.3039,-102.4375,1167.4,0.5
9.4.1.0371,PALISADE,NE,1,40.3503,-101.1047,840.3,0.6
9.4.1.0373,PAXTON,NE,1,41.1228,-101.3564,937.3,0.7
9.4.1.0375,POTTER,NE,1,41.2183,-103.3206,1350.3,0.7
9.4.1.0376,RUSHVILLE,NE,1,42.7547,-102.4794,1155.2,0.7
9.4.1.0378,SIDNEY 6 NNW,NE,1,41.2294,-103.0214,1316.7,0.6
9.4.1.0379,STRATTON,NE,1,40.1519,-101.2286,861.7,0.6
9.4.1.0380,WAUNETA,NE,1,40.4122,-101.3611,896.4,0.7
9.4.1.0381,ABBOTT 1 SE,NM,1,36.3028,-104.2497,1874.5,0.7
9.4.1.0382,AMISTAD 5 SSW,NM,1,35.8742,-103.1819,1354.8,0.4
9.4.1.0384,CAMERON,NM,1,34.9039,-103.4428,1396,0.6
9.4.1.0387,CLOVIS,NM,1,34.4289,-103.1992,1309.1,0.5
9.4.1.0388,CLOVIS 13 N,NM,1,34.5989,-103.2161,1351.8,0.4
9.4.1.0390,ELIDA,NM,1,33.9403,-103.6572,1339.6,0.5
9.4.1.0396,HOBBS,NM,1,32.7264,-103.1314,1115.6,0.4
9.4.1.0398,HOUSE,NM,1,34.6344,-103.8903,1470.7,0.4
9.4.1.0399,IONE,NM,1,35.75,-103.3,1434.1,0.4
9.4.1.0400,LOGAN,NM,1,35.36335,-103.43,1166.95,0.5
9.4.1.0401,LOVINGTON 2 WNW,NM,1,32.9667,-103.3833,1189.9,0.4
9.4.1.0402,MALJAMAR,NM,1,32.8567,-103.7625,1266.1,0.5
9.4.1.0403,MCCARTY RCH,NM,1,35.6011,-103.34885,1340.05,0.5
9.4.1.0404,MELROSE,NM,1,34.4278,-103.625,1401.8,0.5
9.4.1.0408,MOSQUERO 1 NE,NM,1,35.8022,-103.9439,1665.7,0.7
9.4.1.0413,PEARL,NM,1,32.65,-103.3833,1158.2,0.4
9.4.1.0414,PORTALES,NM,1,34.1742,-103.3519,1222.2,0.4
9.4.1.0416,RAGLAND 3 SSW,NM,1,34.78,-103.7492,1542.3,0.7
9.4.1.0418,ROY,NM,1,35.9331,-104.1375,1750.5,0.9
9.4.1.0419,SEDAN 7 NW,NM,1,36.2,-103.2167,1455.1,0.7
9.4.1.0422,TATUM,NM,1,33.2422,-103.3611,1222.9,0.3
9.4.1.0424,BOISE CITY 2 E,OK,1,36.7236,-102.4806,1259.7,0.6
9.4.1.0425,GOODWELL RSCH STN,OK,1,36.5914,-101.6181,999.1,0.5
9.4.1.0426,HOOKER,OK,1,36.865,-101.2103,911.4,0.7
9.4.1.0430,MANDERSON 3 NE,SD,1,43.2625,-102.4386,943.4,0.8
9.4.1.0432,ABERNATHY,TX,1,33.8339,-101.8436,1026.6,0.5
9.4.1.0433,ACKERLY 4SE,TX,1,32.5097,-101.6747,809.2,0.2
9.4.1.0434,ANDREWS,TX,1,32.3483,-102.5517,972.9,0.2
9.4.1.0438,BOOKER,TX,1,36.4533,-100.5394,838.2,0.4
9.4.1.0439,BRAVO,TX,1,35.62,-103.0072,1268,0.4
9.4.1.0440,BROWNFIELD,TX,1,33.18705,-102.2674,1018.45,0.3
9.4.1.0442,BUNKER HILL,TX,1,36.15,-102.9333,1325.3,0.5
9.4.1.0444,CANYON,TX,1,34.9806,-101.9264,1094.2,0.4
9.4.1.0445,CLAUDE,TX,1,35.11,-101.3619,1034.8,0.4
9.4.1.0447,CONLEN,TX,1,36.2353,-102.2406,1164.3,0.5
9.4.1.0449,CROSBYTON,TX,1,33.6517,-101.245,917.4,0.4
9.4.1.0450,DALHART 6 SW,TX,1,36.01195,-102.5983,1219.65,0.4
9.4.1.0454,DIMMITT 2 N,TX,1,34.5858,-102.312,1173.5,0.5
9.4.1.0455,DUMAS,TX,1,35.8731,-101.9725,1114,0.5
9.4.1.0457,FLOYDADA,TX,1,33.985,-101.3339,981.5,0.4
9.4.1.0458,FLOYDADA 9 SE,TX,1,33.8761,-101.2464,954,0.4
9.4.1.0459,FRIONA,TX,1,34.64,-102.7231,1222.2,0.5
9.4.1.0461,GRUVER,TX,1,36.2631,-101.405,966.2,0.4
9.4.1.0465,HART,TX,1,34.3697,-102.1175,1116.5,0.4
9.4.1.0468,HARTLEY 4 ESE,TX,1,35.8656,-102.3319,1190.2,0.4
9.4.1.0469,HEREFORD,TX,1,34.8172,-102.4003,1164.3,0.5
9.4.1.0472,LAMESA 1 SSE,TX,1,32.7228,-101.9456,903.7,0.2
9.4.1.0474,LENORAH,TX,1,32.3081,-101.8775,867.2,0.4
9.4.1.0475,LEVELLAND,TX,1,33.55,-102.3758,1071.1,0.5
9.4.1.0476,LITTLEFIELD,TX,1,33.9167,-102.3333,1086,0.4
9.4.1.0477,LITTLEFIELD,TX,1,33.8692,-102.2592,1056.4,0.4
9.4.1.0481,LUBBOCK 9 N,TX,1,33.6897,-101.8219,989.1,0.4
9.4.1.0483,MIDLAND 4 ENE,TX,1,32.0186,-102.0258,846.1,0.3
9.4.1.0485,MORTON,TX,1,33.7186,-102.7586,1147.9,0.3
9.4.1.0486,MULESHOE #1,TX,1,34.2192,-102.7328,1167.4,0.3
9.4.1.0491,OLTON,TX,1,34.1797,-102.1356,1109.5,0.4
9.4.1.0492,PAMPA #2,TX,1,35.54385,-100.97015,972.6,0.6
9.4.1.0494,PANHANDLE,TX,1,35.3514,-101.3897,1055.5,0.6
9.4.1.0496,PERRYTON,TX,1,36.3897,-100.8239,896.7,0.5
9.4.1.0498,PERRYTON 11 WNW,TX,1,36.4408,-100.9961,917.4,0.6
9.4.1.0499,PLAINS,TX,1,33.1869,-102.8281,1120.1,0.4
9.4.1.0500,PLAINVIEW,TX,1,34.1892,-101.7022,1027.2,0.5
9.4.1.0503,SEMINOLE,TX,1,32.7131,-102.6597,1016.8,0.5
9.4.1.0505,SILVERTON,TX,1,34.4722,-101.3006,999.7,0.4
9.4.1.0506,SLATON,TX,1,33.4367,-101.6472,939.4,0.2
9.4.1.0508,SPEARMAN,TX,1,36.1981,-101.1847,943.4,0.6
9.4.1.0510,STRATFORD,TX,1,36.4414,-102.0775,1098.2,0.5
9.4.1.0512,TAHOKA,TX,1,33.1714,-101.7981,951,0.4
9.4.1.0514,TULIA,TX,1,34.5475,-101.7614,1060.7,0.6
9.4.1.0515,TULIA 6 NE,TX,1,34.6,-101.7,1068,0.4
9.4.1.0516,UMBARGER,TX,1,34.9578,-102.1044,1141.8,0.5
9.4.1.0517,VEGA 2NW,TX,1,35.2775,-102.4633,1218.6,0.6
9.4.1.0519,ALBIN,WY,1,41.4,-104.1017,1629.2,1
9.4.1.0520,ARCHER,WY,1,41.1517,-104.6575,1831.8,0.9
9.4.1.0521,CARPENTER 3N,WY,1,41.0844,-104.3789,1657.2,0.7
9.4.1.0523,CHUGWATER,WY,1,41.7594,-104.8222,1616.7,1
9.4.1.0524,FT LARAMIE 11 NNW,WY,1,42.3833,-104.5333,1452.1,0.4
9.4.1.0528,HECLA 1E,WY,1,41.15,-105.1667,2039.1,1.3
9.4.1.0533,LA GRANGE,WY,1,41.6378,-104.1669,1399,1
9.4.1.0534,LINGLE 2WSW,WY,1,42.1297,-104.39,1267.4,0.6
9.4.1.0535,LUSK 2 SW,WY,1,42.7506,-104.4811,1551.4,1
9.4.1.0536,PHILLIPS,WY,1,41.6264,-104.4936,1518.5,0.8
9.4.1.0537,PINE BLUFFS,WY,1,41.18165,-104.06195,1544.15,0.6
9.4.1.0539,TENNYSON,WY,1,41.35,-104.3833,1711.8,0.9
9.4.1.0540,TORRINGTON EXP FARM,WY,1,42.0803,-104.2236,1249.1,0.6
9.4.1.0542,WHEATLAND 4 N,WY,1,42.1106,-104.9492,1413.7,0.7
9.4.1.0545,YODER 5 W,WY,1,41.9131,-104.3881,1319.8,0.8
9.4.1.0552,MIDLAND ODESSA,TX,1,31.9433,-102.1889,874.2,0.3
9.4.1.0554,BIG SPRING,TX,1,32.2442,-101.4536,765,0.3
9.4.1.0555,LUBBOCK,TX,1,33.6542,-101.8136,993.3,0.4
9.4.1.0556,AMARILLO,TX,1,35.2333,-101.7089,1093.3,0.6
9.4.1.0557,CLAYTON MUNI AIR PK,NM,1,36.4486,-103.1539,1511.8,0.6
9.4.1.0558,GARDEN CITY RGNL AP,KS,1,37.9272,-100.7247,878.4,0.5
9.4.1.0559,AKRON WASHINGTON CO AP,CO,1,40.1667,-103.2167,1421.3,0.7
9.4.1.0560,SCOTTSBLUFF HEILIG AP,NE,1,41.8706,-103.5931,1202.4,0.6
9.4.1.0561,SIDNEY MUNI AP,NE,1,41.1014,-102.9847,1313.4,0.6
9.4.1.0562,DALHART MUNI AP,TX,1,36.0167,-102.55,1216.2,0.4
9.4.2.0008,HAYES CENTER 0.0 WSW,NE,1,40.51695,-101.0273,931.6,0.7
9.4.2.0013,COLUMBUS 3.7 ENE,NE,1,41.45545,-97.31495,440.45,0.9
9.4.2.0016,ARCADIA 1.7 W,NE,1,41.4253,-99.14325,662.2,0.7
9.4.2.0017,MCCOOL JUNCTION 0.2 WNW,NE,1,40.74515,-97.59875,478.2,0.7
9.4.2.0020,NORCATUR 3.1 WSW,KS,1,39.813,-100.2419,794.95,0.8
9.4.2.0023,ENTERPRISE 0.4 W,KS,1,38.9013,-97.11695,353.15,0.7
9.4.2.0026,DODGE CITY,KS,1,37.76065,-99.96885,792.75,0.6
9.4.2.0046,ABILENE,KS,1,38.9267,-97.2128,361.8,0.7
9.4.2.0050,ALEXANDER,KS,1,38.4694,-99.5519,630.9,0.7
9.4.2.0051,ALTON 2SW,KS,1,39.4625,-98.97085,517.4,0.7
9.4.2.0053,ARKANSAS CITY,KS,1,37.0631,-97.04,340.8,0.5
9.4.2.0055,ATTICA 6 WNW,KS,1,37.2667,-98.3167,438.9,0.6
9.4.2.0056,ATWOOD,KS,1,39.7994,-101.0422,881.8,0.7
9.4.2.0057,ATWOOD 8SSE,KS,1,39.6981,-101.0039,903.4,0.7
9.4.2.0058,BARNARD 1S,KS,1,39.1775,-98.0414,409.3,0.7
9.4.2.0060,BELLAIRE 8 N,KS,1,39.9167,-98.7,603.5,0.8
9.4.2.0061,BELLEFONT 3S,KS,1,37.8261,-99.6542,720.9,0.5
9.4.2.0063,BELLEVILLE,KS,1,39.818600000000004,-97.6378,466.3,0.8
9.4.2.0064,BELOIT,KS,1,39.4575,-98.1125,424,0.7
9.4.2.0067,BISON 3NW,KS,1,38.5636,-99.235,621.8,0.7
9.4.2.0070,BREMEN 1 E,KS,1,39.8911,-96.7117,380.7,0.7
9.4.2.0071,BROOKVILLE,KS,1,38.7711,-97.8564,417.6,0.7
9.4.2.0073,BUCKLIN,KS,1,37.5433,-99.6383,734.6,0.6
9.4.2.0074,BURDETT,KS,1,38.1972,-99.5289,644,0.6
9.4.2.0075,BURR OAK 1N,KS,1,39.8775,-98.3036,503.2,0.7
9.4.2.0076,CALDWELL,KS,1,37.0403,-97.61,354.2,0.6
9.4.2.0078,CAWKER CITY,KS,1,39.5067,-98.4305,456.3,0.7
9.4.2.0079,CEDAR BLUFF DAM,KS,1,38.7978,-99.7231,650.7,0.6
9.4.2.0080,CHAPMAN,KS,1,38.9644,-97.0119,338.6,0.7
9.4.2.0083,CLAFLIN,KS,1,38.5214,-98.5358,550.5,0.7
9.4.2.0084,CLAY CTR,KS,1,39.3739,-97.1275,366.1,0.8
9.4.2.0085,CLIFTON,KS,1,39.5722,-97.2836,402.9,0.7
9.4.2.0086,COLLYER 10 S,KS,1,38.8972,-100.1136,733.7,0.7
9.4.2.0087,CONCORDIA MUNI AP,KS,1,39.5553,-97.66025,449.6,0.7
9.4.2.0089,CONWAY SPRINGS 4SW,KS,1,37.3569,-97.6944,418.8,0.5
9.4.2.0091,COVERT,KS,1,39.2425,-98.8678,577.9,0.8
9.4.2.0093,DAMAR,KS,1,39.3214,-99.5886,640.1,0.7
9.4.2.0094,DENSMORE 2N,KS,1,39.6689,-99.7319,655,0.8
9.4.2.0096,DRESDEN,KS,1,39.6253,-100.4233,831.8,0.7
9.4.2.0098,ELKADER,KS,1,38.7843,-100.8703,821.15,0.5
9.4.2.0100,ELLIS,KS,1,38.9486,-99.5647,657.5,0.8
9.4.2.0101,ELLSWORTH,KS,1,38.7297,-98.225,477.9,0.7
9.4.2.0103,EMINENCE,KS,1,38.13025,-100.51225,813.05,0.6
9.4.2.0104,ESBON 7 N,KS,1,39.9303,-98.4269,570,0.7
9.4.2.0105,FACT 3W,KS,1,39.5539,-97.0631,413.3,0.8
9.4.2.0108,GENESEO,KS,1,38.5375,-98.1611,533.4,0.6
9.4.2.0110,GLEN ELDER LAKE,KS,1,39.5039,-98.315,457.2,0.7
9.4.2.0111,GOESSEL 2 NW,KS,1,38.2656,-97.3883,469.1,0.7
9.4.2.0112,GOVE 4W,KS,1,38.9583,-100.5531,814.1,0.6
9.4.2.0113,GREAT BEND 3W,KS,1,38.3614,-98.8281,570.6,0.8
9.4.2.0114,GREENSBURG,KS,1,37.6025,-99.3022,683.7,0.6
9.4.2.0115,HADDAM,KS,1,39.8789,-97.3133,449,0.8
9.4.2.0116,HANOVER 4 S,KS,1,39.8333,-96.8667,371.9,0.7
9.4.2.0117,HARLAN,KS,1,39.6,-98.7667,484.6,0.8
9.4.2.0118,HAYS,KS,1,38.86275,-99.32635,609.6,0.6
9.4.2.0122,HILL CITY 1E,KS,1,39.36875,-99.82875,658.35,0.7
9.4.2.0124,HOXIE,KS,1,39.3569,-100.4417,826.9,0.7
9.4.2.0125,HUDSON,KS,1,38.1042,-98.6592,569.1,0.7
9.4.2.0126,HUNTER,KS,1,39.2333,-98.3933,495.3,1
9.4.2.0127,HUTCHINSON  RIVER,KS,1,38.0381,-97.9336,464.8,0.7
9.4.2.0129,HUTCHINSON 10 SW,KS,1,37.9311,-98.0297,472.1,0.6
9.4.2.0130,INMAN 5SW,KS,1,38.1869,-97.8417,459,0.7
9.4.2.0131,IONIA,KS,1,39.6611,-98.3483,468.5,0.7
9.4.2.0132,JEROME 2 S,KS,1,38.7203,-100.5264,781.8,0.6
9.4.2.0133,JETMORE,KS,1,38.0833,-99.9,701.6,0.5
9.4.2.0135,JETMORE 8NNW,KS,1,38.1964,-99.9175,740.7,0.8
9.4.2.0136,JEWELL,KS,1,39.6731,-98.1556,474.3,0.8
9.4.2.0137,KALVESTA 1 W,KS,1,38.0586,-100.2986,813.8,0.6
9.4.2.0138,KANOPOLIS LAKE,KS,1,38.6078,-97.9597,454.8,0.7
9.4.2.0139,KINGMAN,KS,1,37.6453,-98.125,471.5,0.7
9.4.2.0140,KINSLEY 2E,KS,1,37.9283,-99.3656,658.1,0.6
9.4.2.0141,KIRWIN DAM,KS,1,39.6619,-99.1228,517.2,0.6
9.4.2.0143,LARNED,KS,1,38.18695,-99.09815,613.4,0.6
9.4.2.0144,LEBANON,KS,1,39.8083,-98.5583,559.9,0.7
9.4.2.0145,LENORA COOP,KS,1,39.6064,-100.0014,698.6,0.7
9.4.2.0146,LINCOLN 1 SE,KS,1,39.0294,-98.13,427,0.8
9.4.2.0147,LINDSBORG 3E,KS,1,38.59335,-97.6208,400.95,0.7
9.4.2.0148,LOGAN,KS,1,39.6658,-99.5772,616,0.7
9.4.2.0149,LONG IS 1N,KS,1,39.9694,-99.5339,643.1,0.8
9.4.2.0150,LORETTA 1W,KS,1,38.6544,-99.2036,612.3,0.7
9.4.2.0151,LOVEWELL DAM,KS,1,39.9,-98.0256,488.3,0.8
9.4.2.0154,LYONS 3 S,KS,1,38.3056,-98.1889,496.2,0.7
9.4.2.0155,MACKSVILLE 8 NNE,KS,1,38.05835,-98.925,600.95,0.6
9.4.2.0157,MANKATO,KS,1,39.7889,-98.2039,533.4,0.9
9.4.2.0158,MCCRACKEN,KS,1,38.5872,-99.5731,655.3,0.7
9.4.2.0159,MCPHERSON,KS,1,38.3772,-97.6097,463.3,0.7
9.4.2.0160,MILTONVALE,KS,1,39.3506,-97.4547,430.4,0.6
9.4.2.0161,MINNEAPOLIS,KS,1,39.1247,-97.7047,398.1,0.7
9.4.2.0164,MT HOPE,KS,1,37.8658,-97.6647,438.9,0.8
9.4.2.0165,NATOMA,KS,1,39.185,-99.025,557.8,0.7
9.4.2.0166,NESS CITY,KS,1,38.4539,-99.8947,691.6,0.6
9.4.2.0167,NEWTON,KS,1,38.0231,-97.3553,439.2,0.6
9.4.2.0169,NILES,KS,1,38.9667,-97.4667,365.8,0.8
9.4.2.0170,NORTON DAM,KS,1,39.8114,-99.9386,715.1,0.7
9.4.2.0171,NORTON 9SSE,KS,1,39.7408,-99.8361,735.5,0.7
9.4.2.0172,NORWICH,KS,1,37.4553,-97.8483,457.5,0.5
9.4.2.0173,OBERLIN,KS,1,39.8228,-100.5164,788.2,0.7
9.4.2.0174,OFFERLE 5 S,KS,1,37.8244,-99.5506,685.2,0.7
9.4.2.0176,OXFORD,KS,1,37.2736,-97.1694,359.7,0.5
9.4.2.0177,PALCO,KS,1,39.2542,-99.5625,694.9,0.6
9.4.2.0179,PECK 2 S,KS,1,37.4347,-97.3922,374,0.6
9.4.2.0180,PHILLIPSBURG 1 SSE,KS,1,39.74635,-99.3146,578.4,0.7
9.4.2.0181,PLAINVILLE 4WNW,KS,1,39.245,-99.3808,668.7,0.7
9.4.2.0182,PRATT 3NW,KS,1,37.6731,-98.7761,591.9,0.7
9.4.2.0183,PRESTON 7 NW,KS,1,37.8,-98.6667,573,0.5
9.4.2.0185,QUINTER,KS,1,39.0667,-100.2389,814.4,0.6
9.4.2.0186,RANSOM 2NE,KS,1,38.6533,-99.9003,759,0.7
9.4.2.0191,RUSSELL SPRINGS,KS,1,38.9117,-101.1711,887,0.6
9.4.2.0192,SAINT PETER 4ENE,KS,1,39.2022,-100.0256,762,0.6
9.4.2.0194,SCANDIA,KS,1,39.7989,-97.7736,460.6,0.6
9.4.2.0196,SEDGWICK,KS,1,37.915,-97.4381,419.1,0.6
9.4.2.0198,SMITH CTR,KS,1,39.7772,-98.7783,554.7,0.7
9.4.2.0200,STERLING,KS,1,38.2144,-98.2078,498.7,0.7
9.4.2.0201,STOCKTON 1 E,KS,1,39.4453,-99.2453,539.8,0.8
9.4.2.0205,TROUSDALE 1 NE,KS,1,37.8236,-99.0781,634,0.7
9.4.2.0207,UTICA,KS,1,38.6442,-100.1686,800.1,0.6
9.4.2.0208,WAKEENEY,KS,1,39.0147,-99.8722,745.2,0.9
9.4.2.0209,WAKEENEY 16N,KS,1,39.23,-99.88,722.4,0.7
9.4.2.0210,WAKEFIELD 4 W,KS,1,39.2303,-97.0894,380.4,0.7
9.4.2.0211,WASHINGTON,KS,1,39.8089,-97.055,397.8,0.8
9.4.2.0212,WEBSTER DAM,KS,1,39.4031,-99.4192,567.8,0.8
9.4.2.0213,WELLINGTON,KS,1,37.2678,-97.4194,373.1,0.6
9.4.2.0214,WICHITA,KS,1,37.65485,-97.4428,406.75,0.7
9.4.2.0216,WILSON 8 NW,KS,1,38.95835,-98.5028,466.95,0.9
9.4.2.0219,ALBION,NE,1,41.6853,-98.0083,547.1,1.1
9.4.2.0221,ARNOLD,NE,1,41.4203,-100.1842,823,0.7
9.4.2.0222,ATLANTA 2 WNW,NE,1,40.3794,-99.4992,716.3,0.8
9.4.2.0223,AURORA,NE,1,40.8586,-97.9958,544.1,0.9
9.4.2.0225,BEAVER CITY,NE,1,40.1306,-99.8278,654.7,0.8
9.4.2.0227,BERTRAND,NE,1,40.5283,-99.6353,768.1,0.7
9.4.2.0229,BLUE HILL 4 SW,NE,1,40.3058,-98.5047,601.1,0.9
9.4.2.0230,BRADSHAW,NE,1,40.8836,-97.7492,524.3,1.1
